time_s,sig_activation_sine_ratio_healthy,sig_activation_square_ratio_healthy,left_ventricle_stiffness_cgs_healthy,left_ventricle_pressure_mmhg_healthy,arterial_compliance_pressure_mmhg_healthy,left_ventricle_volume_ml_healthy,mitral_flow_ml_per_s_healthy,tricuspid_flow_ml_per_s_healthy
0.547,0.0,0.0,45.0,3.1160253981620105,70.01112898473143,102.2343517855955,100.93482420928189,230.24871534760786
0.548,0.0,0.0,45.0,3.11941180813048,69.98621845574753,102.3345895206622,99.54038055792822,227.43409942371602
0.549,0.0,0.0,45.0,3.1227510826112503,69.9613184826985,102.433432045293,98.14443324938057,224.6166573048256
0.55,0.0,0.0,45.0,3.126043173738487,69.93642906395655,102.5308779426592,96.74715384898747,221.7967084421735
0.551,0.0,0.0,45.0,3.129288039404561,69.91155017055765,102.62692596637501,95.34871306135747,218.97457134864894
0.552,0.0,0.0,45.0,3.132485643226868,69.8866817471424,102.7215750395153,93.9492807123971,216.15056353854982
0.553,0.0,0.0,45.0,3.1356359545478214,69.86182371195612,102.8148242546155,92.54902574931084,213.3250015275828
0.554,0.0,0.0,45.0,3.138738948415407,69.83697596021607,102.90667287309606,91.14811623567532,210.49820069698478
0.555,0.0,0.0,45.0,3.1417946055587103,69.8121383686462,102.99712032453782,89.74671934637124,207.67047511407696
0.556,0.0,0.0,45.0,3.1448029123369508,69.78731079441359,103.08616620517374,88.34500133685776,204.8421375352148
0.557,0.0,0.0,45.0,3.1477638606829204,69.76249308020327,103.17381027621444,86.94312751998592,202.0134991805682
0.558,0.0,0.0,45.0,3.15067744810111,69.73768505442344,103.26005246379286,85.54126226539208,199.1848697259774
0.559,0.0,0.0,45.0,3.1535436776385395,69.71288653469651,103.34489285810076,84.13956899215036,196.35655717763123
0.56,0.0,0.0,45.0,3.1563625578792798,69.6880973278523,103.42833171322668,82.73821016705439,193.52886788383037
0.561,0.0,0.0,45.0,3.1591341028529274,69.66331723623824,103.51036944444665,81.33734726695562,190.70210626656032
0.562,0.0,0.0,45.0,3.1618583320106506,69.63854605977214,103.59100662751527,79.93714076994173,187.87657473815116
0.5630000000000001,0.0,0.0,45.0,3.1645352702152594,69.6137835966893,103.67024399837167,78.53775015270634,185.05257368246203
0.5640000000000001,0.0,0.0,45.0,3.1671649477171813,69.5890296451916,103.74808245242858,77.13933388672109,182.23040144267844
0.5650000000000001,0.0,0.0,45.0,3.1697474001213597,69.56428400513296,103.82452304359225,75.74204942459602,179.41035425171845
0.5660000000000001,0.0,0.0,45.0,3.172282668298515,69.53954648432388,103.89956698163604,74.34605316973256,176.5927260152773
0.5670000000000001,0.0,0.0,45.0,3.1747707983801097,69.51481689890333,103.97321563205125,72.95150047474495,173.77780830023468
0.5680000000000001,0.0,0.0,45.0,3.1772118417280217,69.49009507453867,104.04547051514945,71.55854563417601,170.96589033626202
0.5690000000000001,0.0,0.0,45.0,3.1796058549429325,69.46538084467127,104.1163333063108,70.16734189027032,168.15725911616445
0.5700000000000001,0.0,0.0,45.0,3.1819528997820967,69.44067405512132,104.18580583355008,68.77804140589643,165.3521992454853
0.5710000000000001,0.0,0.0,45.0,3.1842530430823284,69.41597456823281,104.25389007523691,67.39079524173229,162.55099284656796
0.5720000000000001,0.0,0.0,45.0,3.1865063567598915,69.39128226287852,104.32058816009278,66.00575335623658,159.75391955846973
0.5730000000000001,0.0,0.0,45.0,3.1887129177830285,69.36659703455565,104.38590236637765,64.62306459985761,156.96125657574794
0.5740000000000001,0.0,0.0,45.0,3.1908728081612328,69.34191879280098,104.44983512157249,63.24287671723234,154.17327879846275
0.5750000000000001,0.0,0.0,45.0,3.1929861149175554,69.31724746322803,104.51238900155964,61.86533633665045,151.3902587136384
0.5760000000000001,0.0,0.0,45.0,3.195052929948743,69.29258299146844,104.5735667264828,60.490588933887416,148.61246638134867
0.577,0.0,0.0,45.0,3.197073350020976,69.26792534325638,104.63337116062088,59.11877883117605,145.8401694366779
0.578,0.0,0.0,45.0,3.1990474767698394,69.24327450442776,104.69180531238723,57.750049197201335,143.073633089763
0.579,0.0,0.0,45.0,3.200975416647484,69.21863047789991,104.74887233276553,56.384542039490384,140.31312026307157
0.58,0.0,0.0,45.0,3.2028572809483613,69.19399328185041,104.80457551607151,55.02239821248289,137.5588916059906
0.581,0.0,0.0,45.0,3.204693185698368,69.16936295286482,104.8589182966717,53.66375738850078,134.8112054147415
0.582,0.0,0.0,45.0,3.2064832515662745,69.14473954487367,104.91190424636173,52.30875803953381,132.07031772134056
0.583,0.0,0.0,45.0,3.208227603863724,69.1201231291526,104.96353707436623,50.95753743723956,129.33648229359886
0.584,0.0,0.0,45.0,3.2099263725391736,69.09551379393272,105.01382062715953,49.610231652130935,126.60995064027955
0.585,0.0,0.0,45.0,3.2115796921227786,69.07091163895514,105.06275888683425,48.26697554879662,123.89097206594948
0.586,0.0,0.0,45.0,3.2131877017467056,69.04631677818696,105.11035597170249,46.92790278715577,121.17979360407477
0.587,0.0,0.0,45.0,3.214750544989574,69.02172933710611,105.15661613169138,45.59314579211541,118.47666007087261
0.588,0.0,0.0,45.0,3.2162683698456673,68.99714945143464,105.20154374743174,44.262835748499604,115.78181408516254
0.589,0.0,0.0,45.0,3.2177413287249323,68.97257726713863,105.24514333025799,42.937102601049496,113.09549606836644
0.59,0.0,0.0,45.0,3.2191695784008685,68.9480129374343,105.28741952066572,41.61607504812536,110.4179442082806
0.591,0.0,0.0,45.0,3.220553280044198,68.9234566227501,105.32837708930826,40.299880550079294,107.74939440150693
0.592,0.0,0.0,45.0,3.221892599123887,68.89890848952315,105.36802093406705,38.98864531039889,105.09008027171325
0.593,0.0,0.0,45.0,3.223187705282409,68.87436870554319,105.4063560763593,37.682494256244055,102.44023314936136
0.594,0.0,0.0,45.0,3.2244387723355645,68.84983743994415,105.4433876611327,36.38155103842107,99.80008207164632
0.595,0.0,0.0,45.0,3.225645978272322,68.82531486319783,105.47912095686073,35.085938031365195,97.16985378228325
0.596,0.0,0.0,45.0,3.2268095051827537,68.80080114380226,105.5135613534095,33.79577632695388,94.54977259175466
0.597,0.0,0.0,45.0,3.227929539320633,68.77629645078008,105.54671436389073,32.51118574469711,91.9400603863732
0.598,0.0,0.0,45.0,3.229006270961946,68.75180095011633,105.5785856204736,31.23228480924133,89.34093662229957
0.599,0.0,0.0,45.0,3.2300398942924193,68.7273148005707,105.60918087105561,29.95919073630447,86.75261821831786
0.6,0.0,0.0,45.0,3.2310306074075195,68.7028381536774,105.63850597926258,28.69201943267595,84.17531955583569
0.601,0.0,0.0,45.0,3.231978612312453,68.6783711537453,105.6665669244486,27.43088549621666,81.60925247888406
0.602,0.0,0.0,45.0,3.2328841148632006,68.65391393701111,105.69336979995073,26.17590221220751,79.05462618884192
0.603,0.0,0.0,45.0,3.2337473247914037,68.6294666334296,105.71892081382555,24.927181559193873,76.51164724040635
0.604,0.0,0.0,45.0,3.234568455613883,68.60502936399503,105.74322628617092,23.68483419436422,73.98051956688067
0.605,0.0,0.0,45.0,3.2353477244849453,68.58060223739784,105.76629264475439,22.44896943876593,71.46144431439792
0.606,0.0,0.0,45.0,3.2360853521958766,68.5561853500144,105.78812642499796,21.21969527726154,68.95461984119409
0.607,0.0,0.0,45.0,3.236781563174936,68.53177878590702,105.80873426997812,19.997118358528812,66.46024171760808
0.608,0.0,0.0,45.0,3.237436585439995,68.5073826176189,105.82812292902385,18.781343992888274,63.97850270651258
0.609,0.0,0.0,45.0,3.2380506505987947,68.48299690861886,105.84629925772431,17.572476156002867,61.509592803991055
0.61,0.0,0.0,45.0,3.238623993791878,68.45862171032762,105.86327021623958,16.370617479304876,59.05369920850399
0.611,0.0,0.0,45.0,3.2391568535239097,68.43425706139608,105.87904286430772,15.175869236399546,56.611006220818155
0.612,0.0,0.0,45.0,3.239649471661175,68.40990298771497,105.8936243611708,13.988331342898242,54.18169524264161
0.613,0.0,0.0,45.0,3.2401020934315836,68.38555950241482,105.90702196557487,12.808102356418448,51.76594477662374
0.614,0.0,0.0,45.0,3.2405149673520923,68.36122660734418,105.91924303362192,11.635279472837045,49.36393045370953
0.615,0.0,0.0,45.0,3.2408883452696933,68.33690429581698,105.93029501998292,10.469958532910429,46.975825142617495
0.616,0.0,0.0,45.0,3.241222482361999,68.31259255018644,105.94018547791518,9.312234019497705,44.601798884918836
0.617,0.0,0.0,45.0,3.241517636866114,68.28829134358469,105.94892205123698,8.162199038923251,42.242018875312816
0.618,0.0,0.0,45.0,3.241774070073446,68.26400063998241,105.956512474174,7.01994532065206,39.89664946205914
0.619,0.0,0.0,45.0,3.241992046329709,68.23972039418881,105.96296457135938,5.885563217289733,37.565852146977946
0.62,0.0,0.0,45.0,3.2421718330349223,68.21545055185155,105.96828625783371,4.759141704582488,35.24978558544979
0.621,0.0,0.0,45.0,3.2423137006354374,68.19119105147686,105.97248553880895,3.6407683838065914,32.94860566641782
0.622,0.0,0.0,45.0,3.2424179225184275,68.16694182990352,105.97557050654545,2.5305294820955675,30.662465705689275
0.623,0.0,0.0,45.0,3.2424847749318952,68.14270281708507,105.9775493379841,1.4285098390027033,28.39151620920278
0.624,0.0,0.0,45.0,3.2425145369679513,68.11847393872708,105.97843029425135,0.33479290943324175,26.13590497298635
0.625,0.0,0.0,45.0,3.2425162761021946,68.09425511743194,105.97848177262496,-3.329937819881918e-08,23.895777113004787
0.626,0.0,0.0,45.0,3.242516276108524,68.0700462742951,105.97848177281233,-3.329937819881918e-08,21.671275103136235
0.627,0.0,0.0,45.0,3.242516276114854,68.04584732927826,105.97848177299969,-3.329937819881918e-08,19.462538785142577
0.628,0.0,0.0,45.0,3.2425162761211843,68.02165819855048,105.97848177318706,-3.329937819881918e-08,17.269705289308042
0.629,0.0,0.0,45.0,3.2425162761275144,67.99747880044237,105.97848177337443,-3.329937819881918e-08,15.092909174210671
0.63,0.0,0.0,45.0,3.242516276133844,67.97330905587704,105.97848177356178,-3.329937819881918e-08,12.932282437297122
0.631,0.0,0.0,45.0,3.2425162761401745,67.94914888837033,105.97848177374915,-3.329937819881918e-08,10.787954514882639
0.632,0.0,0.0,45.0,3.242516276146504,67.92499822403073,105.97848177393652,-3.329937819881918e-08,8.660052282151094
0.633,0.0,0.0,45.0,3.2425162761528337,67.90085699153683,105.97848177412388,-3.329937819881918e-08,6.548700035335564
0.634,0.0,0.0,45.0,3.2425162761591637,67.87672512338104,105.97848177431125,-3.329937819881918e-08,4.4540194737081205
0.635,0.0,0.0,45.0,3.2425162761654933,67.85260255729287,105.9784817744986,-3.329937819881918e-08,2.37612976646389
0.636,0.0,0.0,45.0,3.242516276171823,67.828489236275,105.97848177468596,-3.329937819881918e-08,0.3151475307549029
0.637,0.0,0.0,45.0,3.2425162761781525,67.80438510906514,105.97848177487332,-3.329937819881918e-08,-6.565565899524772e-08
0.638,0.0,0.0,45.0,3.242516276184483,67.78029013051454,105.97848177506069,-3.329937819881918e-08,-6.565565899524772e-08
0.639,0.0,0.0,45.0,3.2425162761908126,67.75620426155177,105.97848177524806,-3.329937819881918e-08,-6.565565899524772e-08
0.64,0.0,0.0,45.0,3.2425162761971427,67.73212747004283,105.97848177543543,-3.329937819881918e-08,-6.565565899524772e-08
0.641,0.0,0.0,45.0,3.242516276203473,67.70805973146477,105.9784817756228,-3.329937819881918e-08,-6.565565899524772e-08
0.642,0.0,0.0,45.0,3.2425162762098028,67.68400102884416,105.97848177581015,-3.329937819881918e-08,-6.565565899524772e-08
0.643,0.0,0.0,45.0,3.2425162762161324,67.65995134860621,105.97848177599752,-3.329937819881918e-08,-6.565565899524772e-08
0.644,0.0,0.0,45.0,3.2425162762224624,67.63591068426113,105.97848177618489,-3.329937819881918e-08,-6.565565899524772e-08
0.645,0.0,0.0,45.0,3.242516276228792,67.61187903677245,105.97848177637225,-3.329937819881918e-08,-6.565565899524772e-08
0.646,0.0,0.0,45.0,3.2425162762351225,67.58785641455718,105.97848177655962,-3.329937819881918e-08,-6.565565899524772e-08
0.647,0.0,0.0,45.0,3.2425162762414526,67.56384283348572,105.97848177674699,-3.329937819881918e-08,-6.565565899524772e-08
0.648,0.0,0.0,45.0,3.242516276247782,67.53983831688188,105.97848177693434,-3.329937819881918e-08,-6.565565899524772e-08
0.649,0.0,0.0,45.0,3.2425162762541118,67.5158428946891,105.97848177712171,-3.329937819881918e-08,-6.565565899524772e-08
0.65,0.0,0.0,45.0,3.2425162762604423,67.49185659633012,105.97848177730909,-3.329937819881918e-08,-6.565565899524772e-08
0.651,0.0,0.0,45.0,3.242516276266772,67.46787945848504,105.97848177749644,-3.329937819881918e-08,-6.565565899524772e-08
0.652,0.0,0.0,45.0,3.242516276273102,67.44391152261629,105.97848177768381,-3.329937819881918e-08,-6.565565899524772e-08
0.653,0.0,0.0,45.0,3.2425162762794315,67.41995283367969,105.97848177787118,-3.329937819881918e-08,-6.565565899524772e-08
0.654,0.0,0.0,45.0,3.242516276285761,67.39600344012459,105.97848177805854,-3.329937819881918e-08,-6.565565899524772e-08
0.655,0.0,0.0,45.0,3.2425162762920916,67.37206339389378,105.97848177824591,-3.329937819881918e-08,-6.565565899524772e-08
0.656,0.0,0.0,45.0,3.2425162762984217,67.3481327504236,105.97848177843328,-3.329937819881918e-08,-6.565565899524772e-08
0.657,0.0,0.0,45.0,3.2425162763047513,67.3242115670378,105.97848177862063,-3.329937819881918e-08,-6.565565899524772e-08
0.658,0.0,0.0,45.0,3.242516276311081,67.30029989911498,105.978481778808,-3.329937819881918e-08,-6.565565899524772e-08
0.659,0.0,0.0,45.0,3.2425162763174105,67.27639780655743,105.97848177899536,-3.329937819881918e-08,-6.565565899524772e-08
0.66,0.0,0.0,45.0,3.2425162763237405,67.25250534853852,105.97848177918273,-3.329937819881918e-08,-6.565565899524772e-08
0.661,0.0,0.0,45.0,3.242516276330071,67.22862258299055,105.9784817793701,-3.329937819881918e-08,-6.565565899524772e-08
0.662,0.0,0.0,45.0,3.242516276336401,67.20474956660482,105.97848177955747,-3.329937819881918e-08,-6.565565899524772e-08
0.663,0.0,0.0,45.0,3.2425162763427307,67.18088635483164,105.97848177974483,-3.329937819881918e-08,-6.565565899524772e-08
0.664,0.0,0.0,45.0,3.2425162763490603,67.15703300185108,105.9784817799322,-3.329937819881918e-08,-6.565565899524772e-08
0.665,0.0,0.0,45.0,3.2425162763553907,67.13318955784924,105.97848178011957,-3.329937819881918e-08,-6.565565899524772e-08
0.666,0.0,0.0,45.0,3.242516276361721,67.10935607325155,105.97848178030694,-3.329937819881918e-08,-6.565565899524772e-08
0.667,0.0,0.0,45.0,3.2425162763680504,67.08553259671416,105.97848178049429,-3.329937819881918e-08,-6.565565899524772e-08
0.668,0.0,0.0,45.0,3.24251627637438,67.06171917233173,105.97848178068166,-3.329937819881918e-08,-6.565565899524772e-08
0.669,0.0,0.0,45.0,3.2425162763807105,67.0379158396374,105.97848178086903,-3.329937819881918e-08,-6.565565899524772e-08
0.67,0.0,0.0,45.0,3.2425162763870405,67.01412263360284,105.9784817810564,-3.329937819881918e-08,-6.565565899524772e-08
0.671,0.0,0.0,45.0,3.24251627639337,66.99033958463822,105.97848178124376,-3.329937819881918e-08,-6.565565899524772e-08
0.672,0.0,0.0,45.0,3.2425162763996997,66.96656671859223,105.97848178143113,-3.329937819881918e-08,-6.565565899524772e-08
0.673,0.0,0.0,45.0,3.2425162764060302,66.94280405737467,105.9784817816185,-3.329937819881918e-08,-6.565565899524772e-08
0.674,0.0,0.0,45.0,3.24251627641236,66.91905162079993,105.97848178180585,-3.329937819881918e-08,-6.565565899524772e-08
0.675,0.0,0.0,45.0,3.24251627641869,66.89530942427149,105.97848178199322,-3.329937819881918e-08,-6.565565899524772e-08
0.676,0.0,0.0,45.0,3.2425162764250204,66.87157747834259,105.9784817821806,-3.329937819881918e-08,-6.565565899524772e-08
0.677,0.0,0.0,45.0,3.24251627643135,66.84785578872757,105.97848178236796,-3.329937819881918e-08,-6.565565899524772e-08
0.678,0.0,0.0,45.0,3.2425162764376796,66.82414435630206,105.97848178255532,-3.329937819881918e-08,-6.565565899524772e-08
0.679,0.0,0.0,45.0,3.2425162764440096,66.80044317710278,105.97848178274269,-3.329937819881918e-08,-6.565565899524772e-08
0.68,0.0,0.0,45.0,3.24251627645034,66.77675224233427,105.97848178293006,-3.329937819881918e-08,-6.565565899524772e-08
0.681,0.0,0.0,45.0,3.2425162764566697,66.75307154107816,105.97848178311743,-3.329937819881918e-08,-6.565565899524772e-08
0.682,0.0,0.0,45.0,3.2425162764629993,66.72940105974504,105.97848178330479,-3.329937819881918e-08,-6.565565899524772e-08
0.683,0.0,0.0,45.0,3.2425162764693294,66.70574078053991,105.97848178349216,-3.329937819881918e-08,-6.565565899524772e-08
0.684,0.0,0.0,45.0,3.24251627647566,66.682090682974,105.97848178367953,-3.329937819881918e-08,-6.565565899524772e-08
0.685,0.0,0.0,45.0,3.2425162764819895,66.65845074386479,105.97848178386688,-3.329937819881918e-08,-6.565565899524772e-08
0.686,0.0,0.0,45.0,3.2425162764883195,66.63482093733609,105.97848178405425,-3.329937819881918e-08,-6.565565899524772e-08
0.687,0.0,0.0,45.0,3.242516276494649,66.6112012348179,105.97848178424162,-3.329937819881918e-08,-6.565565899524772e-08
0.6880000000000001,0.0,0.0,45.0,3.2425162765009796,66.58759160504657,105.978481784429,-3.329937819881918e-08,-6.565565899524772e-08
0.6890000000000001,0.0,0.0,45.0,3.2425162765073092,66.56399201535837,105.97848178461635,-3.329937819881918e-08,-6.565565899524772e-08
0.6900000000000001,0.0,0.0,45.0,3.2425162765136393,66.54040243517794,105.97848178480372,-3.329937819881918e-08,-6.565565899524772e-08
0.6910000000000001,0.0,0.0,45.0,3.242516276519969,66.51682282984817,105.97848178499108,-3.329937819881918e-08,-6.565565899524772e-08
0.6920000000000001,0.0,0.0,45.0,3.2425162765262985,66.49325316476,105.97848178517845,-3.329937819881918e-08,-6.565565899524772e-08
0.6930000000000001,0.0,0.0,45.0,3.242516276532629,66.46969340583772,105.97848178536582,-3.329937819881918e-08,-6.565565899524772e-08
0.6940000000000001,0.0,0.0,45.0,3.2425162765389586,66.44614351953884,105.97848178555317,-3.329937819881918e-08,-6.565565899524772e-08
0.6950000000000001,0.0,0.0,45.0,3.2425162765452886,66.42260347285418,105.97848178574054,-3.329937819881918e-08,-6.565565899524772e-08
0.6960000000000001,0.0,0.0,45.0,3.2425162765516182,66.39907323330786,105.97848178592791,-3.329937819881918e-08,-6.565565899524772e-08
0.6970000000000001,0.0,0.0,45.0,3.242516276557948,66.37555276924724,105.97848178611527,-3.329937819881918e-08,-6.565565899524772e-08
0.6980000000000001,0.0,0.0,45.0,3.2425162765642783,66.35204205158726,105.97848178630264,-3.329937819881918e-08,-6.565565899524772e-08
0.6990000000000001,0.0,0.0,45.0,3.2425162765706084,66.3285410503584,105.97848178649001,-3.329937819881918e-08,-6.565565899524772e-08
0.7000000000000001,0.0,0.0,45.0,3.242516276576938,66.30504973753324,105.97848178667736,-3.329937819881918e-08,-6.565565899524772e-08
0.7010000000000001,0.0,0.0,45.0,3.2425162765832685,66.28156808774328,105.97848178686473,-3.329937819881918e-08,-6.565565899524772e-08
0.7020000000000001,0.0,0.0,45.0,3.242516276589598,66.25809607827868,105.9784817870521,-3.329937819881918e-08,-6.565565899524772e-08
0.7030000000000001,0.0,0.0,45.0,3.2425162765959277,66.23463368908843,105.97848178723946,-3.329937819881918e-08,-6.565565899524772e-08
0.704,0.0,0.0,45.0,3.2425162766022577,66.21118090278026,105.97848178742683,-3.329937819881918e-08,-6.565565899524772e-08
0.705,0.0,0.0,45.0,3.242516276608588,66.18773770462894,105.9784817876142,-3.329937819881918e-08,-6.565565899524772e-08
0.706,0.0,0.0,45.0,3.242516276614918,66.16430408218461,105.97848178780156,-3.329937819881918e-08,-6.565565899524772e-08
0.707,0.0,0.0,45.0,3.2425162766212474,66.14088002385336,105.97848178798893,-3.329937819881918e-08,-6.565565899524772e-08
0.708,0.0,0.0,45.0,3.2425162766275775,66.11746552049956,105.9784817881763,-3.329937819881918e-08,-6.565565899524772e-08
0.709,0.0,0.0,45.0,3.242516276633908,66.09406056587464,105.97848178836367,-3.329937819881918e-08,-6.565565899524772e-08
0.71,0.0,0.0,45.0,3.2425162766402376,66.07066515661724,105.97848178855102,-3.329937819881918e-08,-6.565565899524772e-08
0.711,0.0,0.0,45.0,3.242516276646567,66.04727929225304,105.97848178873839,-3.329937819881918e-08,-6.565565899524772e-08
0.712,0.0,0.0,45.0,3.242516276652897,66.02390297519487,105.97848178892576,-3.329937819881918e-08,-6.565565899524772e-08
0.713,0.0,0.0,45.0,3.242516276659227,66.00053621074272,105.97848178911312,-3.329937819881918e-08,-6.565565899524772e-08
0.714,0.0,0.0,45.0,3.2425162766655573,65.97717900700692,105.97848178930049,-3.329937819881918e-08,-6.565565899524772e-08
0.715,0.0,0.0,45.0,3.2425162766718865,65.95383137146132,105.97848178948784,-3.329937819881918e-08,-6.565565899524772e-08
0.716,0.0,0.0,45.0,3.242516276678217,65.93049331344737,105.97848178967521,-3.329937819881918e-08,-6.565565899524772e-08
0.717,0.0,0.0,45.0,3.2425162766845466,65.90716484479697,105.97848178986258,-3.329937819881918e-08,-6.565565899524772e-08
0.718,0.0,0.0,45.0,3.242516276690876,65.88384597851778,105.97848179004994,-3.329937819881918e-08,-6.565565899524772e-08
0.719,0.0,0.0,45.0,3.242516276697206,65.86053672879324,105.97848179023731,-3.329937819881918e-08,-6.565565899524772e-08
0.72,0.0,0.0,45.0,3.2425162767035367,65.83723711098253,105.97848179042468,-3.329937819881918e-08,-6.565565899524772e-08
0.721,0.0,0.0,45.0,3.2425162767098663,65.81394714162064,105.97848179061204,-3.329937819881918e-08,-6.565565899524772e-08
0.722,0.0,0.0,45.0,3.242516276716196,65.79066683841832,105.9784817907994,-3.329937819881918e-08,-6.565565899524772e-08
0.723,0.0,0.0,45.0,3.242516276722526,65.76739622026204,105.97848179098678,-3.329937819881918e-08,-6.565565899524772e-08
0.724,0.0,0.0,45.0,3.2425162767288556,65.74413530634955,105.97848179117413,-3.329937819881918e-08,-6.565565899524772e-08
0.725,0.0,0.0,45.0,3.242516276735186,65.72088411245055,105.9784817913615,-3.329937819881918e-08,-6.565565899524772e-08
0.726,0.0,0.0,45.0,3.242516276741516,65.69764265741775,105.97848179154887,-3.329937819881918e-08,-6.565565899524772e-08
0.727,0.0,0.0,45.0,3.2425162767478457,65.67441095980537,105.97848179173624,-3.329937819881918e-08,-6.565565899524772e-08
0.728,0.0,0.0,45.0,3.2425162767541753,65.65118903715396,105.9784817919236,-3.329937819881918e-08,-6.565565899524772e-08
0.729,0.0,0.0,45.0,3.242516276760506,65.62797690599024,105.97848179211097,-3.329937819881918e-08,-6.565565899524772e-08
0.73,0.0,0.0,45.0,3.242516276766836,65.60477458182734,105.97848179229834,-3.329937819881918e-08,-6.565565899524772e-08
0.731,0.0,0.0,45.0,3.2425162767731655,65.58158207916473,105.9784817924857,-3.329937819881918e-08,-6.565565899524772e-08
0.732,0.0,0.0,45.0,3.242516276779495,65.55839941148803,105.97848179267307,-3.329937819881918e-08,-6.565565899524772e-08
0.733,0.0,0.0,45.0,3.2425162767858247,65.53522659112453,105.97848179286042,-3.329937819881918e-08,-6.565565899524772e-08
0.734,0.0,0.0,45.0,3.242516276792155,65.51206362800899,105.97848179304779,-3.329937819881918e-08,-6.565565899524772e-08
0.735,0.0,0.0,45.0,3.242516276798485,65.48891053289029,105.97848179323516,-3.329937819881918e-08,-6.565565899524772e-08
0.736,0.0,0.0,45.0,3.242516276804815,65.46576731528879,105.97848179342252,-3.329937819881918e-08,-6.565565899524772e-08
0.737,0.0,0.0,45.0,3.2425162768111444,65.44263398273118,105.97848179360989,-3.329937819881918e-08,-6.565565899524772e-08
0.738,0.0,0.0,45.0,3.242516276817475,65.41951054075055,105.97848179379726,-3.329937819881918e-08,-6.565565899524772e-08
0.739,0.0,0.0,45.0,3.2425162768238045,65.39639699288635,105.97848179398461,-3.329937819881918e-08,-6.565565899524772e-08
0.74,0.0,0.0,45.0,3.2425162768301345,65.37329334068441,105.97848179417198,-3.329937819881918e-08,-6.565565899524772e-08
0.741,0.0,0.0,45.0,3.242516276836465,65.35019958369698,105.97848179435935,-3.329937819881918e-08,-6.565565899524772e-08
0.742,0.0,0.0,45.0,3.2425162768427946,65.32711571948262,105.97848179454671,-3.329937819881918e-08,-6.565565899524772e-08
0.743,0.0,0.0,45.0,3.2425162768491242,65.30404174383817,105.97848179473408,-3.329937819881918e-08,-6.565565899524772e-08
0.744,0.0,0.0,45.0,3.2425162768554543,65.28097765325181,105.97848179492145,-3.329937819881918e-08,-6.565565899524772e-08
0.745,0.0,0.0,45.0,3.242516276861785,65.25792344240277,105.97848179510882,-3.329937819881918e-08,-6.565565899524772e-08
0.746,0.0,0.0,45.0,3.2425162768681144,65.23487910427922,105.97848179529618,-3.329937819881918e-08,-6.565565899524772e-08
0.747,0.0,0.0,45.0,3.242516276874444,65.21184463057303,105.97848179548355,-3.329937819881918e-08,-6.565565899524772e-08
0.748,0.0,0.0,45.0,3.242516276880774,65.18882001167987,105.97848179567092,-3.329937819881918e-08,-6.565565899524772e-08
0.749,0.0,0.0,45.0,3.2425162768871036,65.16580523669914,105.97848179585827,-3.329937819881918e-08,-6.565565899524772e-08
0.75,0.0,0.0,45.0,3.242516276893434,65.1428002934341,105.97848179604564,-3.329937819881918e-08,-6.565565899524772e-08
0.751,0.0,0.0,45.0,3.2425162768997637,65.1198051683917,105.97848179623301,-3.329937819881918e-08,-6.565565899524772e-08
0.752,0.0,0.0,45.0,3.2425162769060933,65.09681984678265,105.97848179642037,-3.329937819881918e-08,-6.565565899524772e-08
0.753,0.0,0.0,45.0,3.2425162769124234,65.0738443147025,105.97848179660774,-3.329937819881918e-08,-6.565565899524772e-08
0.754,0.0,0.0,45.0,3.242516276918754,65.05087855809917,105.97848179679511,-3.329937819881918e-08,-6.565565899524772e-08
0.755,0.0,0.0,45.0,3.242516276925084,65.02792256100243,105.97848179698248,-3.329937819881918e-08,-6.565565899524772e-08
0.756,0.0,0.0,45.0,3.2425162769314135,65.00497630754994,105.97848179716983,-3.329937819881918e-08,-6.565565899524772e-08
0.757,0.0,0.0,45.0,3.242516276937743,64.98203978198728,105.9784817973572,-3.329937819881918e-08,-6.565565899524772e-08
0.758,0.0,0.0,45.0,3.2425162769440736,64.95911296866798,105.97848179754457,-3.329937819881918e-08,-6.565565899524772e-08
0.759,0.0,0.0,45.0,3.2425162769504032,64.93619585205342,105.97848179773193,-3.329937819881918e-08,-6.565565899524772e-08
0.76,0.0,0.0,45.0,3.2425162769567333,64.91328841671294,105.9784817979193,-3.329937819881918e-08,-6.565565899524772e-08
0.761,0.0,0.0,45.0,3.242516276963063,64.8903906473238,105.97848179810667,-3.329937819881918e-08,-6.565565899524772e-08
0.762,0.0,0.0,45.0,3.2425162769693925,64.86750252867117,105.97848179829403,-3.329937819881918e-08,-6.565565899524772e-08
0.763,0.0,0.0,45.0,3.242516276975723,64.84462404687002,105.9784817984814,-3.329937819881918e-08,-6.565565899524772e-08
0.764,0.0,0.0,45.0,3.242516276982053,64.82175518890462,105.97848179866877,-3.329937819881918e-08,-6.565565899524772e-08
0.765,0.0,0.0,45.0,3.2425162769883835,64.79889594070562,105.97848179885614,-3.329937819881918e-08,-6.565565899524772e-08
0.766,0.0,0.0,45.0,3.242516276994713,64.77604628928549,105.9784817990435,-3.329937819881918e-08,-6.565565899524772e-08
0.767,0.0,0.0,45.0,3.2425162770010427,64.75320622276267,105.97848179923086,-3.329937819881918e-08,-6.565565899524772e-08
0.768,0.0,0.0,45.0,3.2425162770073728,64.73037573036162,105.97848179941823,-3.329937819881918e-08,-6.565565899524772e-08
